Date,Open,High,Low,Close,Volume
2022-08-18,1447.0953934666177,1460.5051676657267,1446.7577614277939,1458.3826904296875,4171069
2022-08-19,1456.7428799746483,1458.6723407428265,1437.4482722928649,1440.3907470703125,4031851
2022-08-22,1432.4315115338065,1435.8562332365982,1415.9345301709286,1418.4910888671875,4117033
2022-08-23,1402.0426771589882,1423.893725567765,1399.2449355662611,1414.101806640625,7483442
2022-08-24,1410.339325917638,1423.4596351590685,1407.7344833068437,1420.903076171875,6727760
2022-08-25,1427.7044190343054,1434.361081771575,1405.6120712320305,1413.1851806640625,5911520
2022-08-26,1420.1313380951578,1429.5374588703658,1409.6639197384927,1413.4263916015625,3853088
2022-08-29,1386.3174362351392,1395.0000089046705,1378.213678190591,1388.6328125,4326589
2022-08-30,1395.43408916626,1437.3998570309234,1392.202266228519,1433.6856689453125,5067700
2022-09-01,1413.0887551863193,1436.9175473041741,1407.5415557718654,1420.227783203125,11201568
2022-09-02,1420.2276860129168,1437.930462858084,1413.5227399988032,1433.1068115234375,6019043
2022-09-05,1433.6856615978008,1446.1307059020448,1431.7562010162105,1442.320068359375,6065966
2022-09-06,1446.0342663682868,1453.5109261733564,1434.023303506347,1436.821044921875,6119348
2022-09-07,1419.4077420565286,1437.4481516185208,1419.4077420565286,1430.019775390625,4888103
2022-09-08,1437.5445522693817,1447.095405498658,1429.8749937262091,1444.780029296875,5582345
2022-09-09,1443.4293747885376,1455.7779692813874,1441.3552989315874,1445.7447509765625,7564444
2022-09-12,1447.0953878665441,1450.9543089008548,1437.4480852807671,1440.8729248046875,5540246
2022-09-13,1446.0342752359807,1462.4346903928363,1445.696643182796,1459.7333984375,6500983
2022-09-14,1441.3553407802353,1484.623470850817,1439.715228623841,1474.7349853515625,10109880
2022-09-15,1476.0374692536443,1486.6012197217394,1458.6723225565427,1467.0654296875,6769686
2022-09-16,1450.0861316251007,1461.2769798704417,1430.6950755965029,1440.1011962890625,10280023
2022-09-19,1436.483571891462,1460.6018319970942,1427.8009982534343,1449.6038818359375,6038019
2022-09-20,1460.6017833006651,1470.249087021277,1456.6464123282017,1467.0654296875,5390834
2022-09-21,1454.8132827873983,1467.8371417513438,1451.9190919065215,1464.7982177734375,4536152
2022-09-22,1449.024918280251,1456.8874938199108,1430.4538599068192,1433.5892333984375,6024072
2022-09-23,1420.4206626608554,1422.9772215610533,1386.3174694123618,1395.144775390625,7903126
2022-09-26,1375.0783230229915,1385.7868059049115,1367.9875788015129,1376.33251953125,4461743
2022-09-27,1381.8798042417116,1389.2117314938303,1357.3756293137635,1363.9840087890625,6319850
2022-09-28,1356.4107817190852,1360.8485174804011,1337.019726529145,1340.541015625,5908066
2022-09-29,1347.0529063912657,1352.7447207016949,1330.1701268757656,1333.5948486328125,7205194
2022-09-30,1330.170275999731,1380.9632355673405,1316.8569498404245,1371.219482421875,7890878
2022-10-03,1360.2214380514977,1367.8428309670453,1351.683598457816,1363.3568115234375,5770556
2022-10-04,1379.0820110029626,1406.576825493053,1375.8501879404473,1401.753173828125,5769263
2022-10-06,1408.4580191804994,1411.0145781461094,1383.6162128125577,1386.3175048828125,6274599
2022-10-07,1379.8054108380825,1384.3395958110787,1370.2545580123858,1380.3360595703125,6648997
2022-10-10,1358.3402716431096,1375.7054171612742,1348.8858675328033,1365.0933837890625,6554651
2022-10-11,1351.6835932456809,1367.0228284945474,1350.0917647053866,1351.24951171875,7260810
2022-10-12,1353.7095897292302,1364.9487219403775,1348.0177748353299,1360.076904296875,4612525
2022-10-13,1352.600161796533,1356.6519819432988,1335.1867328067738,1344.4481201171875,7357117
2022-10-14,1367.022880930632,1395.9647909009348,1365.3346028490312,1388.2469482421875,6424960
2022-10-17,1384.388078856128,1406.1909616321639,1376.6702359078013,1395.53076171875,9205250
2022-10-18,1406.625021786853,1411.3039400583611,1389.2115932515835,1392.92578125,5280554
2022-10-19,1412.365263425077,1425.2926739520374,1402.1391450434296,1407.2039794921875,6483520
2022-10-20,1393.0706631043167,1401.6567870046924,1391.6235675401501,1397.701416015625,3949039
2022-10-21,1400.788371262445,1406.2391209157286,1383.4232261641503,1387.8609619140625,5246303
2022-10-24,1403.0073574218059,1411.4004641353665,1403.0073574218059,1409.519287109375,1083897
2022-10-25,1409.567374503498,1416.031137974019,1394.035240703318,1399.7271728515625,6886697
2022-10-27,1412.8475121585604,1415.5969699368495,1400.064835793862,1403.103759765625,7968638
2022-10-28,1398.8588471480803,1415.2592612180922,1396.3505720785922,1407.251953125,5237139
2022-10-31,1420.0830727366833,1445.1660617931736,1415.500603582132,1443.911865234375,6415264
2022-11-01,1450.4721743818277,1475.0727998868072,1446.0344380398005,1459.8782958984375,9536878
2022-11-02,1463.4958475776918,1474.3490633227473,1458.2862804670797,1460.7945556640625,6360203
2022-11-03,1444.8764631188508,1466.6311775851527,1444.2011990429032,1454.379150390625,5166176
2022-11-04,1450.1824947400974,1462.6275387759285,1437.0621866212448,1444.345947265625,5409030
2022-11-07,1456.742834396837,1458.6722951046472,1439.4741375089468,1455.585205078125,4917917
2022-11-09,1461.6147649854413,1464.4123887906214,1450.954447503857,1455.1510009765625,4634895
2022-11-10,1444.297717663876,1473.1431773683444,1442.3200911953911,1470.9725341796875,6387091
2022-11-11,1490.508381570357,1579.2635732237375,1483.7552691619476,1554.3253173828125,28361169
2022-11-14,1555.1451720986902,1570.5808561889999,1541.6389485196694,1558.087646484375,9597695
2022-11-15,1565.902092007666,1565.902092007666,1548.633395180281,1561.8984375,5515101
2022-11-16,1561.5606989115206,1584.0871275066968,1555.1452189651616,1575.30810546875,6789075
2022-11-17,1561.0299634527873,1574.0056557205573,1556.9781435879725,1561.0782470703125,6050465
2022-11-18,1563.827833135127,1565.7572937558982,1548.6333307465532,1556.978271484375,5229616
2022-11-21,1550.948732355736,1555.1452857214147,1534.1141175058096,1541.011962890625,4172408
2022-11-22,1543.5685246865203,1547.7650780600252,1534.8859517351586,1538.744873046875,4273157
2022-11-23,1548.3920615329325,1548.3920615329325,1537.7800287124576,1542.7484130859375,5092869
2022-11-24,1549.3085290666472,1574.439799690969,1542.748433893557,1567.8314208984375,8598980
2022-11-25,1572.2209993580166,1574.1504600519652,1557.1712294982046,1560.5960693359375,4205248
2022-11-28,1546.3662512801602,1550.755703570954,1537.8284115132979,1543.8096923828125,8052990
2022-11-29,1540.9154480771624,1555.482851831089,1536.6706112691827,1541.4942626953125,6319118
2022-11-30,1540.7707932438645,1556.013579630653,1540.7707932438645,1551.720458984375,7592403
2022-12-01,1564.7925630800883,1579.2635177324935,1558.0394509089658,1562.3807373046875,10223183
2022-12-02,1553.2158323321582,1561.512489622685,1548.5369137815355,1550.4180908203125,3905539
2022-12-05,1553.1675765343527,1557.6535962051867,1539.9025342503971,1556.061767578125,5796311
2022-12-06,1544.533280837632,1556.785309101201,1543.5685504935736,1554.3253173828125,6176546
2022-12-07,1557.2194751995885,1561.5124780331053,1547.861520402865,1553.64990234375,5837360
2022-12-08,1553.215799358164,1568.6514843207297,1548.3921478073623,1562.3807373046875,7401817
2022-12-09,1568.651502271965,1577.1893420616027,1562.8631203447621,1573.5234375,5981692
2022-12-12,1567.6868186341492,1595.2780830891231,1564.2138129273928,1585.7755126953125,7217404
2022-12-13,1591.8050335062003,1598.5581457695598,1586.9813818895148,1590.1650390625,8515851
2022-12-14,1594.699169620784,1606.7582982476806,1591.804978750329,1603.6229248046875,7113820
2022-12-15,1598.6065122391851,1610.520908796873,1569.6646010391632,1574.2470703125,9091324
2022-12-16,1562.9112573206994,1587.0776789403058,1552.2509411657063,1581.8199462890625,7323979
2022-12-19,1586.016686616507,1588.5732455828356,1568.8444393756342,1586.740234375,4802271
2022-12-20,1563.056016468042,1578.684718302102,1563.056016468042,1575.79052734375,3587349
2022-12-21,1583.1224423510942,1586.788464643498,1549.887530201128,1560.5477294921875,4634599
2022-12-22,1564.9855223290533,1570.0986402758642,1552.2511288503015,1555.193603515625,4873548
2022-12-23,1531.0269903252222,1547.572138568868,1529.5316112501237,1541.3013916015625,5346576
2022-12-26,1543.0861110207968,1581.192957776234,1533.92117319354,1571.979736328125,4953661
2022-12-27,1575.4046664971806,1578.2505739326434,1556.5924246131053,1573.5716552734375,3963386
2022-12-28,1565.853741152861,1575.4045947659715,1565.853741152861,1572.3175048828125,4345935
2022-12-29,1562.959512515879,1585.5342247572241,1554.1804904678359,1583.411865234375,5506448
2022-12-30,1586.981390491164,1586.981390491164,1562.8631322770125,1570.7257080078125,3561320
2023-01-02,1569.61623114738,1581.916542731356,1561.4643070467175,1571.2562255859375,2190689
2023-01-03,1564.9853701770307,1585.0518065565093,1564.9853701770307,1581.530517578125,4189015
2023-01-04,1577.3341354847369,1587.7049868342542,1550.321685458087,1553.26416015625,5175800
2023-01-05,1558.0394738026891,1560.981948397887,1533.3424010526733,1543.279052734375,5470718
2023-01-06,1545.4979423603654,1552.3475039451814,1522.537314088241,1538.166015625,4546231
2023-01-09,1539.709520796655,1554.7111236973547,1533.9211391395247,1541.1566162109375,5364670
2023-01-10,1543.568351044412,1543.568351044412,1509.8027933653157,1512.9864501953125,8185883
2023-01-11,1512.6487980869458,1541.6389901580285,1504.9792394533945,1534.7894287109375,7597899
2023-01-12,1531.7988975812918,1547.3310326708622,1528.2776082490916,1542.98974609375,4625035
2023-01-13,1542.3626674686989,1553.119434566503,1530.0623553434598,1544.1956787109375,4622273
2023-01-16,1558.039405154997,1564.117253036495,1524.5633114814764,1529.386962890625,7374047
2023-01-17,1533.7283371982635,1554.1805732410862,1521.8621069446392,1552.1546630859375,5393177
2023-01-18,1548.3921424983162,1583.701248176133,1543.2790247660257,1579.552978515625,9545321
2023-01-19,1579.2634756427735,1591.8049693406087,1575.4045545049783,1586.113037109375,5586081
2023-01-20,1586.1129712784573,1610.1347779172047,1585.4377072133404,1602.36865234375,9421702
2023-01-23,1607.481952658081,1623.2552703959923,1602.8030339932786,1614.09033203125,7722200
2023-01-24,1615.971508125259,1642.3568578201632,1615.923224505124,1635.7001953125,12491970
2023-01-25,1631.7449072435593,1633.240168599333,1587.2708624873728,1590.502685546875,7352071
2023-01-27,1574.4399864799464,1579.263638399309,1533.8730267321314,1558.8114013671875,17589974
2023-01-30,1538.7448730885465,1567.976249131562,1526.2033788251288,1557.219482421875,9256411
2023-01-31,1562.5736524398208,1565.4678434002685,1538.744860638106,1546.945068359375,9298122
2023-02-01,1566.7220109068626,1606.275953300447,1549.3568654657768,1570.1468505859375,8651395
2023-02-02,1551.382761864174,1567.204362235045,1532.7152542326426,1546.80029296875,8748553
2023-02-03,1554.1805220293932,1601.9346721476147,1550.3216008077186,1600.294677734375,7205550
2023-02-06,1601.4523111732822,1610.520799620864,1588.1389858177972,1593.4932861328125,5583836
2023-02-07,1600.8734797309821,1606.1794963689108,1575.0186606438303,1595.8568115234375,5132294
2023-02-08,1595.905245097113,1609.363186910046,1591.8051409461912,1595.6640625,4222413
2023-02-09,1601.4522251031076,1603.0440535786347,1577.8646174477694,1592.3355712890625,5888668
2023-02-10,1590.6474717214232,1600.005309148909,1584.2801571052632,1598.6546630859375,4086058
2023-02-13,1596.628650672353,1603.1405802143702,1586.5472661169797,1599.8604736328125,2868472
2023-02-14,1606.275960819637,1618.3350896546192,1599.474565050735,1614.6690673828125,5454296
2023-02-15,1618.8174141557708,1618.8174141557708,1598.3168956511165,1611.3890380859375,5719356
2023-02-16,1614.186657062339,1622.579881155591,1602.4169947546989,1605.5523681640625,4031250
2023-02-17,1602.4169268373557,1609.3147715985804,1585.0034989189764,1597.496826171875,4478135
2023-02-20,1601.4522121900345,1610.568865930569,1577.141057038661,1582.4952392578125,4043353
2023-02-21,1582.157719736942,1603.7194187669563,1576.3693378354656,1588.428466796875,6194648
2023-02-22,1581.1929362864337,1584.0388435197215,1552.2993113717953,1557.267578125,5179551
2023-02-23,1556.1099778708776,1561.7536265872932,1535.94709099644,1546.703857421875,13941005
2023-02-24,1560.83721669858,1560.83721669858,1529.2904644054895,1532.908203125,8530870
2023-02-27,1529.9658817078837,1542.6038257075982,1521.6692242720744,1536.718994140625,7156486
2023-02-28,1535.850568719001,1548.68152823952,1532.6669117658125,1543.1824951171875,9496996
2023-03-01,1555.145196026713,1556.109926297201,1539.4683291312822,1541.687255859375,7068628
2023-03-02,1537.779993303448,1549.3084724960845,1526.2032304931336,1528.5667724609375,8695907
2023-03-03,1539.709558326666,1562.8630855195481,1531.9917159290387,1558.90771484375,7493117
2023-03-06,1562.8631829857409,1581.6271413791937,1560.9820058899734,1569.90576171875,13502355
2023-03-08,1562.863063997318,1581.675304582471,1562.863063997318,1573.041015625,10049887
2023-03-09,1572.4621212130269,1587.8978061684572,1569.6162139053415,1573.1856689453125,10350083
2023-03-10,1553.649823743003,1556.833480755398,1529.0974853585167,1532.6187744140625,13693500
2023-03-13,1531.8952912516052,1547.2345268181991,1509.7546598560236,1513.227783203125,13221775
2023-03-14,1514.8677134221161,1527.746839032758,1504.3039640230893,1509.17578125,16592806
2023-03-15,1522.3445660344646,1527.0717685314128,1482.404704056998,1487.517822265625,18632377
2023-03-16,1484.7199941163353,1504.1110504085325,1478.0151653554417,1497.1650390625,10876671
2023-03-17,1502.56741810562,1523.5020181732555,1485.6846381269052,1517.18310546875,11475438
2023-03-20,1512.6488835174446,1512.7936166208592,1490.8942850954022,1506.6676025390625,13251557
2023-03-21,1516.5078085936116,1526.6857607713946,1501.3133057612897,1523.7432861328125,16525247
2023-03-22,1528.1327872111094,1530.1105314217418,1510.0923778013942,1520.2220458984375,7088662
2023-03-23,1512.455924293214,1534.2588054693156,1503.580452659911,1508.0181884765625,14182089
2023-03-24,1504.979347031583,1518.389122458762,1500.1074116547695,1505.6064453125,15738874
2023-03-27,1507.1015480281956,1523.7431448250618,1503.91800886514,1512.1663818359375,15936003
2023-03-28,1510.4782073054998,1527.071639384831,1508.9346623542654,1524.466796875,19638151
2023-03-29,1528.1328058534702,1545.4979513745325,1526.1068957623324,1531.798828125,19881806
2023-03-31,1539.3236796182555,1556.0617271670621,1536.2365896910446,1552.78173828125,17355614
2023-04-03,1550.8521471654976,1558.7146044234894,1546.2213948993249,1553.746337890625,20012699
2023-04-05,1561.5124359820436,1597.5933726615647,1559.004160761527,1595.4227294921875,21682696
2023-04-06,1590.4062398476265,1610.3278270406204,1589.0073102038157,1607.578369140625,22318672
2023-04-10,1604.5876616974417,1612.0643214768825,1595.6639064768185,1599.9569091796875,15906643
2023-04-11,1600.4875988514102,1610.5208177196796,1592.8662057800839,1604.635986328125,21180771
2023-04-12,1609.1701553196,1628.657660454309,1608.9772563637835,1625.47412109375,13477752
2023-04-13,1628.7542758115571,1637.1956662641865,1618.9622393335205,1632.7578125,17665043
2023-04-17,1659.3362624153156,1659.3362624153156,1594.9887928334417,1607.867919921875,16202574
2023-04-18,1611.0997479081777,1618.0940432209527,1597.9794381847878,1601.0665283203125,14818613
2023-04-19,1606.2759077885069,1611.389025351702,1598.70279868315,1606.951171875,12370584
2023-04-20,1612.7396004679365,1618.2867997103544,1607.6266005208395,1612.9326171875,16461358
2023-04-21,1610.134887332803,1617.8044461910583,1604.5876880505,1615.537353515625,10064309
2023-04-24,1627.5000336603557,1631.7930364357046,1615.0549891030907,1628.6094970703125,17837926
2023-04-25,1628.1752602447204,1628.1752602447204,1603.2852894687967,1605.4559326171875,25176534
2023-04-26,1601.4523168605836,1615.9232715310104,1596.6286653037746,1612.836181640625,13696375
2023-04-27,1611.5820015493707,1625.8117737869363,1607.0959820028468,1621.711669921875,23895196
2023-04-28,1625.2811159530158,1631.3589640486432,1611.0996274164602,1628.078857421875,13958136
2023-05-02,1629.1400227770662,1639.0767920478959,1622.6763768243443,1627.7412109375,16110592
2023-05-03,1625.5222464734327,1636.1825632277923,1620.4092466223024,1633.43310546875,14703635
2023-05-04,1627.5964895373907,1673.2764463618742,1627.5964895373907,1666.861083984375,28427319
2023-05-05,1581.1929687831453,1602.368751857033,1564.8890030871237,1568.3138427734375,31385208
2023-05-08,1577.3341507975379,1592.1427383850655,1572.5104989602366,1586.4508056640625,18622262
2023-05-09,1591.7084682873858,1597.5932992788462,1582.109331609214,1586.4989013671875,21844469
2023-05-10,1586.4990057634832,1596.291042030668,1575.5010566004612,1593.8309326171875,23170275
2023-05-11,1606.4206876237754,1628.4647514947558,1591.0814522527999,1594.89208984375,17867309
2023-05-12,1588.910856908976,1613.8009465821938,1586.2578484958008,1608.977294921875,11239380
2023-05-15,1613.0290461485208,1621.4704361926592,1606.3723835893002,1616.695068359375,9256130
2023-05-16,1631.3321189465648,1631.3321189465648,1604.2050037192428,1607.4251708984375,16361043
2023-05-17,1610.0596497648444,1610.0596497648444,1586.0063105679958,1598.7891845703125,15233434
2023-05-18,1608.108045212766,1613.9139701812826,1600.3016954787233,1605.1806640625,24823471
2023-05-19,1608.108139367249,1610.0597269150248,1592.0563794329735,1607.0347900390625,15230166
2023-05-22,1605.1806314018943,1612.8894254304994,1593.1783212838372,1601.3262939453125,14167016
2023-05-23,1609.0838717465374,1609.669324165442,1593.9102314953507,1597.5694580078125,11235037
2023-05-24,1588.1531988740528,1595.1788663756963,1574.5408043058737,1576.6876220703125,16794056
2023-05-25,1576.5898912071812,1580.8346892500563,1558.6840999792341,1570.6375732421875,14888465
2023-05-26,1579.8101144898317,1579.8101144898317,1563.465568833436,1576.6876220703125,13317533
2023-05-29,1589.0800884250325,1601.277510043278,1585.5184174894157,1595.91064453125,10908146
2023-05-30,1594.0565970528849,1602.8875778644199,1589.1289102365101,1597.13037109375,18562964
2023-05-31,1590.4462179323561,1595.3739047797048,1565.807426349278,1571.8572998046875,21667135
2023-06-01,1580.6882393651658,1580.6882393651658,1561.2699209008729,1565.173095703125,25183469
2023-06-02,1573.4185961074375,1575.711806729153,1562.245805233986,1567.6126708984375,8929855
2023-06-05,1575.4189693641106,1577.3705568145463,1563.6606073290584,1565.5634765625,9348621
2023-06-06,1568.734868867294,1570.8815675023925,1553.707621075255,1560.6845703125,16091426
2023-06-07,1564.6364458849368,1573.516264331203,1557.36683006995,1568.7835693359375,12474513
2023-06-08,1564.4412493256045,1586.6405559977752,1564.4412493256045,1569.75927734375,18697761
2023-06-09,1576.785157885566,1579.322197834097,1568.1005696134655,1571.6134033203125,9106289
2023-06-12,1573.5162355699415,1576.687565209799,1560.7332423446205,1562.0506591796875,6704146
2023-06-13,1551.6095214054283,1570.0520459547718,1551.6095214054283,1564.6851806640625,13963054
2023-06-14,1571.466896498168,1572.979424360075,1561.465011200593,1562.9775390625,10056984
2023-06-15,1565.1731413068085,1567.075891432169,1540.7782980819518,1543.7545166015625,17688738
2023-06-16,1548.7310110834492,1570.2471909257108,1545.6572370729996,1563.953369140625,7889636
2023-06-19,1572.0037434945993,1575.1750732068015,1559.6599286378619,1565.319580078125,12414573
2023-06-20,1565.319615637431,1572.0037792057494,1552.1463996105672,1568.5885009765625,10002813
2023-06-21,1576.8827663002044,1597.6183843595356,1572.0037973450676,1596.00830078125,12154473
2023-06-22,1600.3017415369793,1617.4269694050936,1599.3747851255607,1603.8145751953125,28298070
2023-06-23,1597.9111158026365,1619.7200824673466,1594.4958376501845,1603.717041015625,10669609
2023-06-26,1605.180675700265,1610.7914896122873,1589.2751903556589,1595.95947265625,8065157
2023-06-27,1603.1803416209345,1632.4054367723322,1598.8869442855375,1618.4515380859375,16915932
2023-06-28,1629.575626604897,1639.2360089330107,1620.3055856152284,1635.5767822265625,29781475
2023-06-30,1662.7524939429406,1667.436351431211,1642.5047743130604,1660.2154541015625,20349508
2023-07-03,1671.0468238793317,1714.9575433389346,1668.6073394649093,1678.170166015625,22052058
2023-07-04,1681.7316789389165,1704.7116692356387,1672.3153646101384,1686.36669921875,19397594
2023-07-05,1674.7059462823524,1678.3651726762687,1628.1606341979143,1632.795654296875,18582877
2023-07-06,1632.5030022737874,1646.9935161576698,1620.2080244061128,1634.45458984375,26078272
2023-07-07,1624.6966353543528,1634.4545731042288,1616.207277158141,1620.2080078125,9963168
2023-07-10,1620.7934248503902,1636.1621764707356,1609.766907787709,1616.353515625,19199221
2023-07-11,1622.7449777627498,1635.4302962900595,1605.6685874375255,1608.4984130859375,25335213
2023-07-12,1615.2801671985094,1625.9651802763124,1587.7628309761358,1593.42236328125,35479179
2023-07-13,1616.597480963655,1617.3293262865604,1598.399022559767,1601.3751220703125,20956773
2023-07-14,1613.5725706680164,1613.5725706680164,1595.4228301844216,1604.69287109375,12363607
2023-07-17,1610.0596689625347,1641.2850686030201,1593.4711754035268,1638.2601318359375,24626464
2023-07-18,1656.897815177906,1662.7525777757078,1629.5755897214976,1636.89404296875,40538409
2023-07-19,1640.4068835123499,1647.8717296786176,1634.4545653363048,1644.31005859375,16467567
2023-07-20,1640.4556953850984,1651.043033805977,1639.3335087435235,1647.8717041015625,28105474
2023-07-21,1639.3335248675967,1648.8963514088375,1632.746916955182,1635.1864013671875,21077124
2023-07-24,1637.86977234658,1643.8709275964975,1629.6730812087985,1637.772216796875,16089722
2023-07-25,1643.8709287997028,1657.8735449827957,1637.7722179956165,1655.5316162109375,27996298
2023-07-26,1658.4590020952107,1658.4590020952107,1647.1398186338492,1649.7744140625,12397179
2023-07-27,1658.7517740909373,1661.7767108101334,1627.0871963000095,1632.6492919921875,29870651
2023-07-28,1621.2813286568062,1628.5022262879372,1601.3751121737112,1603.717041015625,20507842
2023-07-31,1610.1085233012388,1616.69513110747,1599.0331689569216,1611.2305908203125,17282503
2023-08-01,1614.4019445912572,1627.0872635184455,1610.059709989284,1622.01318359375,17697094
2023-08-02,1602.2533635003144,1611.5234042757425,1593.6176124957688,1600.7896728515625,14058161
2023-08-03,1600.3017980721038,1611.3770336442076,1583.7133038237955,1589.2265625,28836973
2023-08-04,1595.569208571142,1616.4023817601737,1589.8120014988006,1612.2064208984375,18694152
2023-08-07,1622.8425509826332,1622.8425509826332,1607.6690297405617,1611.2794189453125,14150459
2023-08-08,1611.7185155124987,1615.5241350226497,1602.302200963797,1609.962158203125,21886914
2023-08-09,1612.9869695765724,1614.4506601115784,1591.6170639423972,1610.5474853515625,16680618
2023-08-10,1607.1811588386288,1614.2068262591354,1591.5196213562942,1596.252197265625,25390559
2023-08-11,1598.7405241545077,1598.7405241545077,1577.0778311597512,1579.614990234375,14112911
2023-08-14,1572.0038055565217,1575.9069807410197,1561.5140222481837,1571.90625,15652205
2023-08-16,1544.7790131270835,1570.686384019441,1543.022655901694,1567.31982421875,17068771
2023-08-17,1558.9281647201676,1570.9304762115437,1555.41533083247,1558.635498046875,26442020
2023-08-18,1549.121404153342,1557.659599403531,1547.1209793342616,1552.243896484375,12816683
